x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	y
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	85
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	70
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	68
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	84
DCM	0.167M	1:0.66	NIS_TfOH	-20 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	83
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	50
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	80
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	68
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	60
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	76
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	84
DCM	0.167M	1:0.66	NIS_TfOH	0 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	83
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	85
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	49
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	51
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	66
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	62
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	50
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	58
DCM	0.167M	1:0.66	NIS_TfOH	25 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	48
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	43
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	78
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	86
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	89
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	74
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	65
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	2656	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	52
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	b	OBn	equatorial	OBn	OBn	axial	CH3	72000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	88
DCM	0.167M	1:0.66	NIS_TfOH	-40 ℃	STol	a	H	equatorial	OBn	OBn	equatorial	OBn	1000000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	62
C1-Modification	C1_stereo_donor	C2-Modification	d_2_stereo	d_3_sub	d_4_sub	C4_stereo_donor	C6_Modification	RRV	C1_Modification-a	C1_stereo_acceptor	a_2_sub	C3_Modification_a	C4-Modification_a	C6-Modification_a	Alcohol_position	Alcohol_type	Aka	temperature	Solvent	Concentartion	Stoichiometery	promoter	a-ratio
x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	x21	x22	x23	y1
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.05
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.05
imidate	a	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TMSOTf	0.05
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	-	-	-	-	-	-	1_OH	primary	17	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	-	-	-	-	-	-	1_OH	primary	17	-40	DCM	0.167M	01:01.5	NIS_TfOH	0
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.1
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.14
imidate	a	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TMSOTf	0.13
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.15
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.2
imidate	a	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	0.25
STol	b	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.25
imidate	a	N3	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	TMSOTf	0.45
STol	b	N3	equatorial	OBz	4_6_OCHPh	equatorial	4_6_OCHPh	18.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.1
STol	b	N3	equatorial	OBz	4_6_OCHPh	equatorial	4_6_OCHPh	18.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.1
STol	b	N3	equatorial	OBz	4_6_OCHPh	equatorial	4_6_OCHPh	18.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.2
STol	b	N3	equatorial	OBz	4_6_OCHPh	equatorial	4_6_OCHPh	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.14
STol	b	N3	equatorial	OBz	4_6_OCHPh	equatorial	4_6_OCHPh	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.2
STol	b	N3	equatorial	OBz	4_6_OCHPh	equatorial	4_6_OCHPh	18.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.29
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	NIS_TfOH	0
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	TMSOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TMSOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	NIS_TfOH	0
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	TMSOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	14	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.1
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	14	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.1
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	-	-	-	-	-	-	1_OH	primary	14	-40	DCM	0.167M	01:01.5	TMSOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.1
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.2
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TMSOTf	0
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.09
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TMSOTf	0.13
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OH	OBn	OBn	OBn	2_OH	secondary	4.77	-40	DCM	0.167M	01:01.5	TMSOTf	0.25
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.22
STol	b	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.25
imidate	a	N3	equatorial	OBn	OBn	equatorial	OBn	270	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	0.13
STol	b	OBn	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.1
STol	b	OBn	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	5.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.17
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.13
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.33
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.2
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.42
STol	a	OBn	axial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	315	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.37
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.07
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.25
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.2
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.58
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	-	-	-	-	-	-	1_OH	tertiary	80	-40	DCM	0.167M	01:01.5	TMSOTf	0.19
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.3
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TMSOTf	0.4
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	STol	b	OBn	OBn	OBn	OH	6_OH	primary	5.86	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.45
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OH	OBn	4_6_OCHPh	4_6_OCHPh	2_OH	secondary	4.27	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.33
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OH	OBn	4_6_OCHPh	4_6_OCHPh	2_OH	secondary	4.27	-40	DCM	0.167M	01:01.5	TMSOTf	0.4
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.33
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.45
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	TMSOTf	0.5
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.6
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.62
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	STol	b	OBn	OH	OBn	OBn	3_OH	secondary	1.62	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.75
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.6
STol	b	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.72
imidate	a	OBn	equatorial	OBn	OBn	equatorial	OBn	18.6	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	1	-40	DCM	0.167M	01:01.5	TMSOTf	0.6
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	-	-	-	-	-	-	1_OH	secondary	126	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.25
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.33
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.42
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.67
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.58
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	-	-	-	-	-	-	1_OH	phenyl	1.32	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.95
STol	b	H	equatorial	OBn	4_6_OCHPh	equatorial	4_6_OCHPh	4000	-	-	-	-	-	-	1_OH	phenyl	1.32	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.6
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.45
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.4
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.36
imidate	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TMSOTf	0.33
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	STol	a	N3	OBn	OBn	OH	6_OH	primary	4.15	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.75
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	STol	a	N3	OBn	OH	OBn	4_OH	secondary	2.6	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.91
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	a	OBn	axial	OBn	OBn	equatorial	OBn	5000	STol	a	N3	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.7	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.2
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	-	-	-	-	-	-	1_OH	primary	17	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.38
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	-	-	-	-	-	-	1_OH	primary	17	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.33
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	-	-	-	-	-	-	1_OH	benzyl	13.1	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.53
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.4
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	OMe	a	OBn	OBn	OH	OBn	4_OH	secondary	3.51	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.8
STol	b	OBn	equatorial	OBn	4_6_OCHPh	axial	4_6_OCHPh	7180	OMe	a	OBn	OH	4_6_OCHPh	4_6_OCHPh	3_OH	secondary	1.88	-40	DCM	0.167M	01:01.5	NIS_TfOH	1
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.33
imidate	a	OBn	equatorial	OBn	OBn	axial	OBn	17000	-	-	-	-	-	-	1_OH	primary	100	-40	DCM	0.167M	01:01.5	TMSOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.25
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	OMe	a	OBn	OBn	OBn	OH	6_OH	primary	7.16	-40	DCM	0.167M	01:01.5	NIS_TfOH	0.5
STol	b	OBn	equatorial	OBn	OBn	axial	OBn	17000	1_2_acetonide	a	1_2_acetonide	3_4_acetonide	3_4_acetonide	OH	6_OH	primary	6.53	-40	DCM	0.167M	01:01.5	TolSCl_AgOTf	0.4
